Type,Time,Bid,Ask,Volume
Tick,2024-10-14 01:15:58.696000+00:00,1.30483,1.30496,
Tick,2024-10-14 01:15:58.992000+00:00,1.30484,1.30497,
Tick,2024-10-14 01:15:59.457000+00:00,1.30483,1.30496,
Tick,2024-10-14 01:15:59.498000+00:00,1.30482,1.30495,
Tick,2024-10-14 01:15:59.553000+00:00,1.30483,,
Tick,2024-10-14 01:15:59.558000+00:00,1.30481,1.30494,
Tick,2024-10-14 01:15:59.597000+00:00,1.30479,1.30492,
Tick,2024-10-14 01:15:59.658000+00:00,1.3048,1.30493,
Tick,2024-10-14 01:15:59.958000+00:00,1.30479,1.30492,
Tick,2024-10-14 01:16:00.459000+00:00,1.3048,,
Tick,2024-10-14 01:16:00.502000+00:00,,1.30493,
Tick,2024-10-14 01:16:00.886000+00:00,1.30481,1.30494,
Tick,2024-10-14 01:16:00.959000+00:00,1.30482,1.30495,
Tick,2024-10-14 01:16:01.060000+00:00,1.30483,1.30496,
Tick,2024-10-14 01:16:01.307000+00:00,1.30482,1.30495,
Tick,2024-10-14 01:16:01.308000+00:00,1.30481,1.30494,
Tick,2024-10-14 01:16:01.355000+00:00,1.30482,1.30495,
Tick,2024-10-14 01:16:01.359000+00:00,1.3048,1.30493,
Tick,2024-10-14 01:16:03.097000+00:00,1.30482,1.30494,
Tick,2024-10-14 01:16:03.113000+00:00,1.30481,,
Tick,2024-10-14 01:16:03.117000+00:00,1.30482,1.30495,
Tick,2024-10-14 01:16:03.161000+00:00,1.30483,1.30496,
Tick,2024-10-14 01:16:03.223000+00:00,1.30484,,
Tick,2024-10-14 01:16:03.285000+00:00,1.30483,,
Tick,2024-10-14 01:16:03.322000+00:00,1.30482,1.30495,
Tick,2024-10-14 01:16:03.422000+00:00,1.30483,1.30496,
Tick,2024-10-14 01:16:03.722000+00:00,1.30484,1.30497,
Tick,2024-10-14 01:16:04.262000+00:00,,1.30496,
Tick,2024-10-14 01:16:04.462000+00:00,1.30485,1.30498,
Tick,2024-10-14 01:16:04.562000+00:00,1.30484,1.30497,
Tick,2024-10-14 01:16:04.763000+00:00,1.30485,1.30498,
Tick,2024-10-14 01:16:04.862000+00:00,1.30484,1.30497,
Tick,2024-10-14 01:16:05.205000+00:00,1.30485,1.30498,
Tick,2024-10-14 01:16:05.775000+00:00,1.30484,1.30497,
Tick,2024-10-14 01:16:06.011000+00:00,1.30485,1.30498,
Tick,2024-10-14 01:16:06.206000+00:00,1.30486,1.30499,
Tick,2024-10-14 01:16:06.238000+00:00,1.30487,,
Tick,2024-10-14 01:16:06.268000+00:00,,1.305,
Tick,2024-10-14 01:16:06.278000+00:00,,1.30499,
Tick,2024-10-14 01:16:06.338000+00:00,1.30488,1.30501,
Tick,2024-10-14 01:16:06.435000+00:00,,1.305,
Tick,2024-10-14 01:16:06.569000+00:00,1.30487,,
Tick,2024-10-14 01:16:06.858000+00:00,1.30488,1.30501,
Tick,2024-10-14 01:16:06.937000+00:00,1.30489,1.30502,
Tick,2024-10-14 01:16:10.155000+00:00,1.3049,1.30503,
Tick,2024-10-14 01:16:10.172000+00:00,,1.30502,
Tick,2024-10-14 01:16:10.189000+00:00,,1.30503,
Tick,2024-10-14 01:16:10.193000+00:00,1.30491,1.30504,
Tick,2024-10-14 01:16:10.242000+00:00,1.30492,1.30505,
Tick,2024-10-14 01:16:10.246000+00:00,1.30491,1.30504,
Tick,2024-10-14 01:16:10.255000+00:00,1.30492,1.30505,
Tick,2024-10-14 01:16:10.272000+00:00,1.30493,,
Tick,2024-10-14 01:16:10.355000+00:00,1.30492,1.30504,
Tick,2024-10-14 01:16:10.372000+00:00,1.30491,,
Tick,2024-10-14 01:16:10.442000+00:00,1.3049,1.30503,
Tick,2024-10-14 01:16:10.472000+00:00,,1.30502,
Tick,2024-10-14 01:16:11.974000+00:00,1.30489,,
Tick,2024-10-14 01:16:14.675000+00:00,1.3049,1.30503,
Tick,2024-10-14 01:16:14.776000+00:00,1.30489,1.30502,
Tick,2024-10-14 01:16:16.189000+00:00,,1.30501,
Tick,2024-10-14 01:16:16.276000+00:00,1.30488,,
Tick,2024-10-14 01:16:16.341000+00:00,1.30489,1.30502,
Tick,2024-10-14 01:16:16.379000+00:00,1.3049,1.30503,
Tick,2024-10-14 01:16:16.391000+00:00,1.30491,,
Tick,2024-10-14 01:16:16.484000+00:00,1.3049,,
Tick,2024-10-14 01:16:16.486000+00:00,1.30491,,
Tick,2024-10-14 01:16:16.489000+00:00,1.3049,,
Tick,2024-10-14 01:16:16.637000+00:00,1.30491,1.30504,
Tick,2024-10-14 01:16:16.678000+00:00,1.30492,1.30505,
Tick,2024-10-14 01:16:16.697000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:16:16.791000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:16:16.877000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:16:16.892000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:16:17.592000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:16:17.860000+00:00,1.30494,,
Tick,2024-10-14 01:16:17.879000+00:00,,1.30507,
Tick,2024-10-14 01:16:18.376000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:16:18.460000+00:00,1.30496,1.30509,
Tick,2024-10-14 01:16:18.480000+00:00,1.30497,1.3051,
Tick,2024-10-14 01:16:18.994000+00:00,1.30496,1.30509,
Tick,2024-10-14 01:16:19.080000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:16:19.196000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:16:20.282000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:16:20.312000+00:00,1.30492,1.30505,
Tick,2024-10-14 01:16:20.401000+00:00,1.30491,1.30504,
Tick,2024-10-14 01:16:20.645000+00:00,,1.30503,
Tick,2024-10-14 01:16:20.703000+00:00,1.3049,,
Tick,2024-10-14 01:16:20.882000+00:00,1.30489,1.30502,
Tick,2024-10-14 01:16:21.182000+00:00,1.3049,,
Tick,2024-10-14 01:16:21.773000+00:00,1.30489,,
Tick,2024-10-14 01:16:21.906000+00:00,1.30488,1.30501,
Tick,2024-10-14 01:16:21.983000+00:00,1.30489,1.30502,
Tick,2024-10-14 01:16:22.084000+00:00,1.30488,1.30501,
Tick,2024-10-14 01:16:22.106000+00:00,1.30489,1.30502,
Tick,2024-10-14 01:16:22.810000+00:00,1.30488,1.30501,
Tick,2024-10-14 01:16:23.084000+00:00,1.30487,1.305,
Tick,2024-10-14 01:16:23.119000+00:00,1.30485,1.30498,
Tick,2024-10-14 01:16:25.088000+00:00,1.30484,1.30497,
Tick,2024-10-14 01:16:25.286000+00:00,1.30485,1.30498,
Tick,2024-10-14 01:16:25.789000+00:00,1.30484,1.30497,
Tick,2024-10-14 01:16:25.828000+00:00,,1.30496,
Tick,2024-10-14 01:16:25.860000+00:00,,1.30497,
Tick,2024-10-14 01:16:25.987000+00:00,1.30485,1.30498,
Tick,2024-10-14 01:16:26.187000+00:00,1.30484,1.30497,
Tick,2024-10-14 01:16:26.429000+00:00,1.30485,,
Tick,2024-10-14 01:16:27.134000+00:00,,1.30498,
Tick,2024-10-14 01:16:27.341000+00:00,1.30486,1.30499,
Tick,2024-10-14 01:16:27.341000+00:00,1.30485,1.30498,
Tick,2024-10-14 01:16:29.289000+00:00,1.30486,1.30499,
Tick,2024-10-14 01:16:29.352000+00:00,1.30487,1.305,
Tick,2024-10-14 01:16:29.374000+00:00,1.30488,1.30501,
Tick,2024-10-14 01:16:29.436000+00:00,1.30489,1.30502,
Tick,2024-10-14 01:16:29.440000+00:00,1.30488,1.30501,
Tick,2024-10-14 01:16:29.453000+00:00,1.30489,1.30502,
Tick,2024-10-14 01:16:29.860000+00:00,,1.30501,
Tick,2024-10-14 01:16:29.984000+00:00,,1.30502,
Tick,2024-10-14 01:16:30.051000+00:00,1.3049,1.30503,
Tick,2024-10-14 01:16:30.350000+00:00,1.30489,1.30502,
Tick,2024-10-14 01:16:31.392000+00:00,1.3049,1.30503,
Tick,2024-10-14 01:16:31.456000+00:00,1.30491,1.30504,
Tick,2024-10-14 01:16:31.556000+00:00,1.3049,1.30503,
Tick,2024-10-14 01:16:32.092000+00:00,1.30489,1.30502,
Tick,2024-10-14 01:16:36.955000+00:00,1.30488,1.30501,
Tick,2024-10-14 01:16:36.997000+00:00,1.30486,1.30499,
Tick,2024-10-14 01:16:36.999000+00:00,1.30483,1.30496,
Tick,2024-10-14 01:16:37.097000+00:00,1.30484,1.30497,
Tick,2024-10-14 01:16:38.398000+00:00,1.30483,1.30496,
Tick,2024-10-14 01:16:38.400000+00:00,1.30482,1.30495,
Tick,2024-10-14 01:16:38.500000+00:00,1.30481,1.30494,
Tick,2024-10-14 01:16:39.198000+00:00,1.3048,1.30493,
Tick,2024-10-14 01:16:39.209000+00:00,1.30479,1.30492,
Tick,2024-10-14 01:16:40.313000+00:00,1.3048,,
Tick,2024-10-14 01:16:40.436000+00:00,,1.30493,
Tick,2024-10-14 01:16:40.441000+00:00,,1.30492,
Tick,2024-10-14 01:16:40.443000+00:00,1.30481,1.30493,
Tick,2024-10-14 01:16:40.459000+00:00,1.3048,,
Tick,2024-10-14 01:16:40.466000+00:00,1.30481,1.30494,
Tick,2024-10-14 01:16:40.500000+00:00,1.30482,1.30495,
Tick,2024-10-14 01:16:40.535000+00:00,1.30483,1.30496,
Tick,2024-10-14 01:16:41.201000+00:00,1.30484,1.30497,
Tick,2024-10-14 01:16:41.221000+00:00,1.30485,1.30498,
Tick,2024-10-14 01:16:41.600000+00:00,1.30486,,
Tick,2024-10-14 01:16:41.656000+00:00,1.30485,,
Tick,2024-10-14 01:16:44.633000+00:00,1.30486,,
Tick,2024-10-14 01:16:44.703000+00:00,,1.30499,
Tick,2024-10-14 01:16:45.956000+00:00,1.30487,1.305,
Tick,2024-10-14 01:16:45.969000+00:00,,1.30499,
Tick,2024-10-14 01:16:45.976000+00:00,,1.305,
Tick,2024-10-14 01:16:46.004000+00:00,1.30488,1.30501,
Tick,2024-10-14 01:16:46.073000+00:00,1.30489,,
Tick,2024-10-14 01:16:46.170000+00:00,1.30488,,
Tick,2024-10-14 01:16:46.204000+00:00,1.30489,1.30502,
Tick,2024-10-14 01:16:47.983000+00:00,1.30488,1.30501,
Tick,2024-10-14 01:16:49.090000+00:00,1.30489,1.30502,
Tick,2024-10-14 01:16:51.885000+00:00,1.3049,1.30503,
Tick,2024-10-14 01:16:51.902000+00:00,1.30492,1.30504,
Tick,2024-10-14 01:16:51.906000+00:00,1.30491,,
Tick,2024-10-14 01:16:51.910000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:16:51.913000+00:00,1.30495,,
Tick,2024-10-14 01:16:51.918000+00:00,,1.30508,
Tick,2024-10-14 01:16:51.932000+00:00,1.30496,1.30509,
Tick,2024-10-14 01:16:51.948000+00:00,1.30497,1.3051,
Tick,2024-10-14 01:16:52.004000+00:00,,1.30509,
Tick,2024-10-14 01:16:52.011000+00:00,,1.3051,
Tick,2024-10-14 01:16:52.082000+00:00,1.30496,1.30509,
Tick,2024-10-14 01:16:52.111000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:16:52.134000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:16:52.210000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:16:52.313000+00:00,1.30496,1.30509,
Tick,2024-10-14 01:16:52.433000+00:00,1.30497,1.3051,
Tick,2024-10-14 01:16:54.212000+00:00,1.30496,1.30509,
Tick,2024-10-14 01:16:54.242000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:16:54.246000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:16:54.379000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:16:54.386000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:16:54.813000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:16:55.012000+00:00,,1.30507,
Tick,2024-10-14 01:16:56.449000+00:00,,1.30508,
Tick,2024-10-14 01:16:56.513000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:16:56.551000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:16:56.557000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:16:56.714000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:16:56.751000+00:00,1.30496,1.30509,
Tick,2024-10-14 01:16:56.914000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:16:57.862000+00:00,1.30496,1.30509,
Tick,2024-10-14 01:16:58.867000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:16:58.907000+00:00,1.30496,1.30509,
Tick,2024-10-14 01:16:58.907000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:16:58.917000+00:00,1.30496,1.30509,
Tick,2024-10-14 01:17:00.417000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:17:00.517000+00:00,1.30496,1.30509,
Tick,2024-10-14 01:17:00.717000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:17:00.917000+00:00,1.30496,,
Tick,2024-10-14 01:17:00.949000+00:00,1.30495,,
Tick,2024-10-14 01:17:01.032000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:01.118000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:17:01.174000+00:00,1.30491,1.30504,
Tick,2024-10-14 01:17:01.309000+00:00,,1.30503,
Tick,2024-10-14 01:17:01.372000+00:00,1.3049,,
Tick,2024-10-14 01:17:02.078000+00:00,1.30491,1.30504,
Tick,2024-10-14 01:17:02.482000+00:00,1.3049,1.30503,
Tick,2024-10-14 01:17:05.687000+00:00,1.30491,,
Tick,2024-10-14 01:17:05.689000+00:00,,1.30504,
Tick,2024-10-14 01:17:05.698000+00:00,1.30492,,
Tick,2024-10-14 01:17:05.708000+00:00,,1.30505,
Tick,2024-10-14 01:17:05.722000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:17:06.022000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:06.823000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:17:07.008000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:07.109000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:17:07.123000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:08.624000+00:00,,1.30506,
Tick,2024-10-14 01:17:08.710000+00:00,1.30493,,
Tick,2024-10-14 01:17:09.126000+00:00,1.30492,1.30505,
Tick,2024-10-14 01:17:09.143000+00:00,1.30491,1.30504,
Tick,2024-10-14 01:17:09.224000+00:00,1.30492,1.30505,
Tick,2024-10-14 01:17:11.127000+00:00,1.30493,,
Tick,2024-10-14 01:17:11.227000+00:00,,1.30506,
Tick,2024-10-14 01:17:11.279000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:11.326000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:17:11.827000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:12.028000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:17:12.127000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:12.327000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:17:12.428000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:13.819000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:17:14.145000+00:00,1.30496,1.30509,
Tick,2024-10-14 01:17:14.188000+00:00,1.30497,1.3051,
Tick,2024-10-14 01:17:14.630000+00:00,1.30496,1.30509,
Tick,2024-10-14 01:17:14.686000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:17:14.730000+00:00,1.30496,,
Tick,2024-10-14 01:17:14.832000+00:00,1.30495,,
Tick,2024-10-14 01:17:14.883000+00:00,1.30497,1.30509,
Tick,2024-10-14 01:17:15.085000+00:00,1.30496,,
Tick,2024-10-14 01:17:15.130000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:17:15.330000+00:00,,1.30507,
Tick,2024-10-14 01:17:15.686000+00:00,1.30494,1.30506,
Tick,2024-10-14 01:17:15.931000+00:00,,1.30507,
Tick,2024-10-14 01:17:17.096000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:17:17.132000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:17.266000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:17:17.277000+00:00,,1.30507,
Tick,2024-10-14 01:17:17.278000+00:00,1.30494,,
Tick,2024-10-14 01:17:17.432000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:17:17.532000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:17.557000+00:00,1.30495,,
Tick,2024-10-14 01:17:17.600000+00:00,,1.30508,
Tick,2024-10-14 01:17:19.523000+00:00,1.30496,1.30509,
Tick,2024-10-14 01:17:19.581000+00:00,,1.30508,
Tick,2024-10-14 01:17:19.609000+00:00,,1.30509,
Tick,2024-10-14 01:17:19.636000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:17:19.735000+00:00,,1.30507,
Tick,2024-10-14 01:17:19.750000+00:00,,1.30508,
Tick,2024-10-14 01:17:19.811000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:19.834000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:17:20.012000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:20.034000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:17:20.134000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:20.415000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:17:20.435000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:20.936000+00:00,,1.30506,
Tick,2024-10-14 01:17:22.235000+00:00,,1.30507,
Tick,2024-10-14 01:17:23.138000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:17:23.237000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:23.838000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:17:24.205000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:24.207000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:17:24.239000+00:00,1.30496,,
Tick,2024-10-14 01:17:24.283000+00:00,,1.30509,
Tick,2024-10-14 01:17:26.144000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:17:26.333000+00:00,,1.30507,
Tick,2024-10-14 01:17:26.441000+00:00,1.30494,,
Tick,2024-10-14 01:17:27.052000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:17:27.071000+00:00,,1.30505,
Tick,2024-10-14 01:17:27.141000+00:00,1.30492,,
Tick,2024-10-14 01:17:28.342000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:17:28.444000+00:00,1.30494,,
Tick,2024-10-14 01:17:28.451000+00:00,,1.30507,
Tick,2024-10-14 01:17:28.755000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:17:29.354000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:29.642000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:17:29.860000+00:00,,1.30505,
Tick,2024-10-14 01:17:30.547000+00:00,,1.30506,
Tick,2024-10-14 01:17:31.745000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:32.043000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:17:32.045000+00:00,1.30492,1.30505,
Tick,2024-10-14 01:17:32.277000+00:00,1.30493,1.30506,
Tick,2024-10-14 01:17:33.063000+00:00,1.30494,1.30507,
Tick,2024-10-14 01:17:33.073000+00:00,,1.30506,
Tick,2024-10-14 01:17:33.076000+00:00,,1.30507,
Tick,2024-10-14 01:17:35.008000+00:00,1.30495,1.30508,
Tick,2024-10-14 01:17:35.047000+00:00,1.30496,,
Tick,2024-10-14 01:17:35.066000+00:00,,1.30509,
Tick,2024-10-14 01:17:35.097000+00:00,1.30497,1.3051,
Tick,2024-10-14 01:17:35.148000+00:00,1.30498,1.30511,
Tick,2024-10-14 01:17:35.149000+00:00,1.30499,1.30512,
Tick,2024-10-14 01:17:35.180000+00:00,1.305,1.30513,
Tick,2024-10-14 01:17:35.207000+00:00,1.30501,1.30514,
Tick,2024-10-14 01:17:35.250000+00:00,1.30502,1.30515,
Tick,2024-10-14 01:17:35.265000+00:00,1.30503,,
Tick,2024-10-14 01:17:35.266000+00:00,1.30502,,
Tick,2024-10-14 01:17:35.276000+00:00,1.30503,1.30516,
Tick,2024-10-14 01:17:35.392000+00:00,1.30504,1.30517,
Tick,2024-10-14 01:17:35.448000+00:00,1.30503,1.30516,
Tick,2024-10-14 01:17:35.489000+00:00,,1.30515,
Tick,2024-10-14 01:17:35.589000+00:00,1.30502,,
Tick,2024-10-14 01:17:36.148000+00:00,,1.30514,
Tick,2024-10-14 01:17:36.249000+00:00,,1.30515,
Tick,2024-10-14 01:17:36.418000+00:00,1.30501,1.30514,
Tick,2024-10-14 01:17:36.495000+00:00,1.305,1.30513,
Tick,2024-10-14 01:17:37.951000+00:00,1.30499,1.30512,
Tick,2024-10-14 01:17:38.103000+00:00,1.305,1.30513,
Tick,2024-10-14 01:17:38.184000+00:00,1.30501,,
Tick,2024-10-14 01:17:38.240000+00:00,,1.30514,
Tick,2024-10-14 01:17:38.250000+00:00,1.30502,1.30515,
Tick,2024-10-14 01:17:38.253000+00:00,1.30503,1.30516,
Tick,2024-10-14 01:17:38.254000+00:00,,1.30515,
Tick,2024-10-14 01:17:38.292000+00:00,,1.30516,
Tick,2024-10-14 01:17:39.785000+00:00,1.30502,1.30515,
Tick,2024-10-14 01:17:39.808000+00:00,1.30501,1.30514,
Tick,2024-10-14 01:17:39.852000+00:00,1.305,1.30513,
Tick,2024-10-14 01:17:40.109000+00:00,,1.30512,
Tick,2024-10-14 01:17:40.353000+00:00,,1.30513,
Tick,2024-10-14 01:17:42.652000+00:00,,1.30512,
Tick,2024-10-14 01:17:43.056000+00:00,,1.30513,
Tick,2024-10-14 01:17:43.555000+00:00,,1.30512,
Tick,2024-10-14 01:17:43.652000+00:00,1.30499,,
Tick,2024-10-14 01:17:43.655000+00:00,1.305,1.30513,
Tick,2024-10-14 01:17:45.230000+00:00,1.30501,1.30514,
Tick,2024-10-14 01:17:45.457000+00:00,1.305,1.30513,
Tick,2024-10-14 01:17:45.469000+00:00,1.30499,1.30512,
Tick,2024-10-14 01:17:45.567000+00:00,1.305,1.30513,
Tick,2024-10-14 01:17:45.615000+00:00,1.30499,1.30512,
Tick,2024-10-14 01:17:48.259000+00:00,1.305,1.30513,
Tick,2024-10-14 01:17:48.560000+00:00,1.30499,1.30512,
Tick,2024-10-14 01:17:48.594000+00:00,1.305,1.30513,
Tick,2024-10-14 01:17:49.345000+00:00,1.30501,1.30514,
Tick,2024-10-14 01:17:49.360000+00:00,1.30502,1.30515,
Tick,2024-10-14 01:17:49.602000+00:00,1.30501,1.30514,
Tick,2024-10-14 01:17:50.161000+00:00,1.30502,1.30515,
Tick,2024-10-14 01:17:50.248000+00:00,1.30503,1.30516,
Tick,2024-10-14 01:17:51.686000+00:00,1.30504,1.30517,
Tick,2024-10-14 01:17:51.716000+00:00,1.30505,1.30518,
Tick,2024-10-14 01:17:51.754000+00:00,1.30504,1.30517,
Tick,2024-10-14 01:17:52.920000+00:00,1.30503,1.30516,
Tick,2024-10-14 01:17:53.020000+00:00,1.30504,1.30517,
Tick,2024-10-14 01:17:53.063000+00:00,1.30503,1.30516,
Tick,2024-10-14 01:17:53.264000+00:00,1.30504,1.30517,
Tick,2024-10-14 01:17:53.622000+00:00,1.30503,1.30516,
Tick,2024-10-14 01:17:55.887000+00:00,,1.30515,
Tick,2024-10-14 01:17:56.065000+00:00,,1.30516,
Tick,2024-10-14 01:17:56.366000+00:00,1.30502,1.30515,
Tick,2024-10-14 01:17:56.466000+00:00,1.30503,1.30516,
Tick,2024-10-14 01:17:59.170000+00:00,1.30502,1.30515,
Tick,2024-10-14 01:17:59.230000+00:00,1.30501,1.30514,
Tick,2024-10-14 01:17:59.261000+00:00,1.305,1.30513,
Tick,2024-10-14 01:17:59.460000+00:00,1.30501,1.30514,
Tick,2024-10-14 01:17:59.469000+00:00,1.30502,1.30515,
Tick,2024-10-14 01:18:00.307000+00:00,1.30502,,
Tick,2024-10-14 01:18:00.366000+00:00,,1.30514,
Tick,2024-10-14 01:18:00.367000+00:00,1.30501,,
Tick,2024-10-14 01:18:00.369000+00:00,1.305,1.30513,
Tick,2024-10-14 01:18:00.564000+00:00,,1.30512,
Tick,2024-10-14 01:18:00.569000+00:00,1.30499,,
Tick,2024-10-14 01:18:01.871000+00:00,,1.30511,
Tick,2024-10-14 01:18:01.926000+00:00,,1.30512,
Tick,2024-10-14 01:18:01.932000+00:00,1.305,1.30513,
Tick,2024-10-14 01:18:01.972000+00:00,1.30501,1.30514,
Tick,2024-10-14 01:18:01.995000+00:00,1.30502,1.30515,
Tick,2024-10-14 01:18:02.558000+00:00,1.30501,1.30514,
Tick,2024-10-14 01:18:02.596000+00:00,1.305,1.30513,
Tick,2024-10-14 01:18:02.774000+00:00,1.30499,1.30512,
Tick,2024-10-14 01:18:02.794000+00:00,1.305,1.30513,
Tick,2024-10-14 01:18:03.802000+00:00,1.30499,1.30512,
Tick,2024-10-14 01:18:04.155000+00:00,1.305,1.30513,
Tick,2024-10-14 01:18:04.205000+00:00,1.30501,,
Tick,2024-10-14 01:18:04.240000+00:00,1.305,,
Tick,2024-10-14 01:18:04.273000+00:00,1.30499,1.30512,
Tick,2024-10-14 01:18:04.974000+00:00,1.305,1.30513,
Tick,2024-10-14 01:18:05.375000+00:00,1.30501,,
Tick,2024-10-14 01:18:05.400000+00:00,1.30502,1.30515,
Tick,2024-10-14 01:18:05.860000+00:00,1.30501,1.30514,
Tick,2024-10-14 01:18:07.535000+00:00,1.30502,,
Tick,2024-10-14 01:18:07.577000+00:00,1.30499,1.30512,
Tick,2024-10-14 01:18:07.606000+00:00,1.30498,1.3051,
Tick,2024-10-14 01:18:07.750000+00:00,1.30497,,
Tick,2024-10-14 01:18:07.753000+00:00,1.30498,1.30511,
Tick,2024-10-14 01:18:08.136000+00:00,1.30497,1.3051,
Tick,2024-10-14 01:18:08.836000+00:00,1.30498,1.30511,
Tick,2024-10-14 01:18:08.947000+00:00,1.30499,,
Tick,2024-10-14 01:18:08.976000+00:00,,1.30512,
Tick,2024-10-14 01:18:09.460000+00:00,1.305,1.30513,
Tick,2024-10-14 01:18:09.522000+00:00,1.30501,1.30514,
Tick,2024-10-14 01:18:09.542000+00:00,1.30502,1.30515,
Tick,2024-10-14 01:18:09.641000+00:00,1.30503,1.30516,
Tick,2024-10-14 01:18:09.652000+00:00,1.30502,1.30515,
Tick,2024-10-14 01:18:09.678000+00:00,1.30503,1.30516,
Tick,2024-10-14 01:18:09.740000+00:00,1.30502,1.30515,
Tick,2024-10-14 01:18:09.777000+00:00,1.30503,,
Tick,2024-10-14 01:18:10.044000+00:00,1.30502,,
Tick,2024-10-14 01:18:11.044000+00:00,1.30503,1.30516,
Tick,2024-10-14 01:18:11.050000+00:00,1.30502,1.30515,
Tick,2024-10-14 01:18:11.052000+00:00,1.30503,1.30516,
Tick,2024-10-14 01:18:11.132000+00:00,1.30504,1.30517,
Tick,2024-10-14 01:18:11.153000+00:00,1.30505,1.30518,
Tick,2024-10-14 01:18:11.256000+00:00,1.30506,1.30519,
Tick,2024-10-14 01:18:11.357000+00:00,,1.30518,
Tick,2024-10-14 01:18:11.680000+00:00,,1.30519,
Tick,2024-10-14 01:18:11.755000+00:00,1.30507,1.3052,
Tick,2024-10-14 01:18:17.190000+00:00,1.30506,1.30518,
Tick,2024-10-14 01:18:17.288000+00:00,,1.30519,
Tick,2024-10-14 01:18:17.985000+00:00,1.30505,1.30518,
Tick,2024-10-14 01:18:18.084000+00:00,,1.30517,
Tick,2024-10-14 01:18:18.126000+00:00,,1.30518,
Tick,2024-10-14 01:18:18.137000+00:00,,1.30517,
