Time,Bid_Open_open,Bid_Open_high,Bid_Open_low,Bid_Open_close,Bid_High_open,Bid_High_high,Bid_High_low,Bid_High_close,Bid_Low_open,Bid_Low_high,Bid_Low_low,Bid_Low_close,Bid_Close_open,Bid_Close_high,Bid_Close_low,Bid_Close_close,Ask_Open_open,Ask_Open_high,Ask_Open_low,Ask_Open_close,Ask_High_open,Ask_High_high,Ask_High_low,Ask_High_close,Ask_Low_open,Ask_Low_high,Ask_Low_low,Ask_Low_close,Ask_Close_open,Ask_Close_high,Ask_Close_low,Ask_Close_close,Volume_open,Volume_high,Volume_low,Volume_close,returns,SMA_20,BB_upper,BB_lower,RSI,close_normalized
2024-10-14 00:45:00+00:00,1.09202,1.09202,1.09202,1.09202,1.09205,1.09205,1.09205,1.09205,1.09185,1.09185,1.09185,1.09185,1.09195,1.09195,1.09195,1.09195,1.0921,1.0921,1.0921,1.0921,1.09214,1.09214,1.09214,1.09214,1.09194,1.09194,1.09194,1.09194,1.09204,1.09204,1.09204,1.09204,0.0,0.0,0.0,0.0,-7.325806067604024e-05,1.0921999999999998,1.092780090737002,1.0916199092629977,41.884816753927126,0.2060606060606191
2024-10-14 00:50:00+00:00,1.09196,1.09196,1.09196,1.09196,1.09217,1.09217,1.09217,1.09217,1.09194,1.09194,1.09194,1.09194,1.09211,1.09211,1.09211,1.09211,1.09205,1.09205,1.09205,1.09205,1.09226,1.09226,1.09226,1.09226,1.09203,1.09203,1.09203,1.09203,1.0922,1.0922,1.0922,1.0922,0.0,0.0,0.0,0.0,0.00014652685562510648,1.092178,1.0927351204159719,1.0916208795840283,46.37681159420104,0.30303030303028267
2024-10-14 00:55:00+00:00,1.09212,1.09212,1.09212,1.09212,1.09222,1.09222,1.09222,1.09222,1.09206,1.09206,1.09206,1.09206,1.09211,1.09211,1.09211,1.09211,1.09221,1.09221,1.09221,1.09221,1.09231,1.09231,1.09231,1.09231,1.09215,1.09215,1.09215,1.09215,1.0922,1.0922,1.0922,1.0922,0.0,0.0,0.0,0.0,0.0,1.0921565,1.092687369197883,1.091625630802117,46.60194174757239,0.30303030303028267
2024-10-14 01:00:00+00:00,1.09211,1.09211,1.09211,1.09211,1.09211,1.09211,1.09211,1.09211,1.09179,1.09179,1.09179,1.09179,1.09182,1.09182,1.09182,1.09182,1.09219,1.09219,1.09219,1.09219,1.09219,1.09219,1.09219,1.09219,1.09188,1.09188,1.09188,1.09188,1.0919,1.0919,1.0919,1.0919,0.0,0.0,0.0,0.0,-0.0002655410169304373,1.0921180000000001,1.0926277615541633,1.091608238445837,41.739130434782275,0.12727272727275907
2024-10-14 01:05:00+00:00,1.09181,1.09181,1.09181,1.09181,1.09193,1.09193,1.09193,1.09193,1.09175,1.09175,1.09175,1.09175,1.0919,1.0919,1.0919,1.0919,1.09189,1.09189,1.09189,1.09189,1.09202,1.09202,1.09202,1.09202,1.09184,1.09184,1.09184,1.09184,1.09199,1.09199,1.09199,1.09199,0.0,0.0,0.0,0.0,7.327215108721141e-05,1.092085,1.0925584420433574,1.0916115579566426,41.991341991343276,0.17575757575765813
2024-10-14 01:10:00+00:00,1.09191,1.09191,1.09191,1.09191,1.09195,1.09195,1.09195,1.09195,1.09181,1.09181,1.09181,1.09181,1.09195,1.09195,1.09195,1.09195,1.092,1.092,1.092,1.092,1.09204,1.09204,1.09204,1.09204,1.0919,1.0919,1.0919,1.0919,1.09204,1.09204,1.09204,1.09204,0.0,0.0,0.0,0.0,4.579173917007573e-05,1.092057,1.0924890380100205,1.0916249619899796,57.95454545454717,0.2060606060606191
2024-10-14 01:15:00+00:00,1.09195,1.09195,1.09195,1.09195,1.09231,1.09231,1.09231,1.09231,1.09195,1.09195,1.09195,1.09195,1.09228,1.09228,1.09228,1.09228,1.09205,1.09205,1.09205,1.09205,1.0924,1.0924,1.0924,1.0924,1.09205,1.09205,1.09205,1.09205,1.09236,1.09236,1.09236,1.09236,0.0,0.0,0.0,0.0,0.0003022116397271013,1.092058,1.0924921040379754,1.0916238959620246,66.50246305418611,0.4060606060605922
2024-10-14 01:20:00+00:00,1.09228,1.09228,1.09228,1.09228,1.09228,1.09228,1.09228,1.09228,1.092,1.092,1.092,1.092,1.09211,1.09211,1.09211,1.09211,1.09237,1.09237,1.09237,1.09237,1.09237,1.09237,1.09237,1.09237,1.09209,1.09209,1.09209,1.09209,1.0922,1.0922,1.0922,1.0922,0.0,0.0,0.0,0.0,-0.00015563774856264256,1.0920505,1.0924749860669678,1.0916260139330323,59.330143540667564,0.30303030303028267
2024-10-14 01:25:00+00:00,1.09211,1.09211,1.09211,1.09211,1.09222,1.09222,1.09222,1.09222,1.0921,1.0921,1.0921,1.0921,1.09218,1.09218,1.09218,1.09218,1.09221,1.09221,1.09221,1.09221,1.0923,1.0923,1.0923,1.0923,1.09218,1.09218,1.09218,1.09218,1.09227,1.09227,1.09227,1.09227,0.0,0.0,0.0,0.0,6.409610753488337e-05,1.092047,1.0924656746004353,1.0916283253995647,51.70454545454402,0.3454545454545357
2024-10-14 01:30:00+00:00,1.09218,1.09218,1.09218,1.09218,1.09223,1.09223,1.09223,1.09223,1.0919,1.0919,1.0919,1.0919,1.09215,1.09215,1.09215,1.09215,1.09226,1.09226,1.09226,1.09226,1.09232,1.09232,1.09232,1.09232,1.09199,1.09199,1.09199,1.09199,1.09224,1.09224,1.09224,1.09224,0.0,0.0,0.0,0.0,-2.746799978026182e-05,1.0920445,1.092459912287274,1.0916290877127262,46.341463414630184,0.32727272727273216
2024-10-14 01:35:00+00:00,1.09216,1.09216,1.09216,1.09216,1.09252,1.09252,1.09252,1.09252,1.09216,1.09216,1.09216,1.09216,1.09231,1.09231,1.09231,1.09231,1.09225,1.09225,1.09225,1.09225,1.0926,1.0926,1.0926,1.0926,1.09225,1.09225,1.09225,1.09225,1.0924,1.0924,1.0924,1.0924,0.0,0.0,0.0,0.0,0.0001465000228906277,1.0920465,1.0924668394618102,1.0916261605381896,53.17919075144064,0.4242424242423957
2024-10-14 01:40:00+00:00,1.09232,1.09232,1.09232,1.09232,1.09241,1.09241,1.09241,1.09241,1.09221,1.09221,1.09221,1.09221,1.09231,1.09231,1.09231,1.09231,1.09241,1.09241,1.09241,1.09241,1.0925,1.0925,1.0925,1.0925,1.09229,1.09229,1.09229,1.09229,1.0924,1.0924,1.0924,1.0924,0.0,0.0,0.0,0.0,0.0,1.0920785,1.0924749195013488,1.0916820804986511,51.20481927710311,0.4242424242423957
2024-10-14 01:45:00+00:00,1.09231,1.09231,1.09231,1.09231,1.09249,1.09249,1.09249,1.09249,1.0922,1.0922,1.0922,1.0922,1.09227,1.09227,1.09227,1.09227,1.09239,1.09239,1.09239,1.09239,1.09258,1.09258,1.09258,1.09258,1.09229,1.09229,1.09229,1.09229,1.09235,1.09235,1.09235,1.09235,0.0,0.0,0.0,0.0,-3.6619640944257625e-05,1.0921115,1.0924492495178966,1.0917737504821032,53.12500000000044,0.40000000000008074
2024-10-14 01:50:00+00:00,1.09226,1.09226,1.09226,1.09226,1.0924,1.0924,1.0924,1.0924,1.09222,1.09222,1.09222,1.09222,1.09232,1.09232,1.09232,1.09232,1.09234,1.09234,1.09234,1.09234,1.09248,1.09248,1.09248,1.09248,1.0923,1.0923,1.0923,1.0923,1.09241,1.09241,1.09241,1.09241,0.0,0.0,0.0,0.0,4.577622748946908e-05,1.0921414999999999,1.092436744769101,1.0918462552308987,59.60264900662271,0.43030303030304173
2024-10-14 01:55:00+00:00,1.09232,1.09232,1.09232,1.09232,1.09239,1.09239,1.09239,1.09239,1.09226,1.09226,1.09226,1.09226,1.09229,1.09229,1.09229,1.09229,1.0924,1.0924,1.0924,1.0924,1.09248,1.09248,1.09248,1.09248,1.09235,1.09235,1.09235,1.09235,1.09238,1.09238,1.09238,1.09238,0.0,0.0,0.0,0.0,-2.746447927348683e-05,1.0921499999999997,1.09245234173763,1.0918476582623695,61.64383561644377,0.4121212121212382
2024-10-14 02:00:00+00:00,1.09228,1.09228,1.09228,1.09228,1.0923,1.0923,1.0923,1.0923,1.09194,1.09194,1.09194,1.09194,1.09196,1.09196,1.09196,1.09196,1.09237,1.09237,1.09237,1.09237,1.09239,1.09239,1.09239,1.09239,1.09203,1.09203,1.09203,1.09203,1.09205,1.09205,1.09205,1.09205,0.0,0.0,0.0,0.0,-0.00030211756950992985,1.0921344999999998,1.0924426677601864,1.0918263322398132,45.39877300613706,0.21212121212126514
2024-10-14 02:05:00+00:00,1.09196,1.09196,1.09196,1.09196,1.09211,1.09211,1.09211,1.09211,1.0918,1.0918,1.0918,1.0918,1.09207,1.09207,1.09207,1.09207,1.09206,1.09206,1.09206,1.09206,1.0922,1.0922,1.0922,1.0922,1.09189,1.09189,1.09189,1.09189,1.09215,1.09215,1.09215,1.09215,0.0,0.0,0.0,0.0,0.0001007362907066156,1.0921280000000002,1.09243583454202,1.0918201654579804,48.85057471264852,0.2787878787879677
2024-10-14 02:10:00+00:00,1.09206,1.09206,1.09206,1.09206,1.09231,1.09231,1.09231,1.09231,1.09206,1.09206,1.09206,1.09206,1.09228,1.09228,1.09228,1.09228,1.09217,1.09217,1.09217,1.09217,1.0924,1.0924,1.0924,1.0924,1.09216,1.09216,1.09216,1.09216,1.09237,1.09237,1.09237,1.09237,0.0,0.0,0.0,0.0,0.00019229536568143857,1.0921284999999998,1.0924373365263327,1.091819663473667,63.85542168674973,0.4060606060605922
2024-10-14 02:15:00+00:00,1.09228,1.09228,1.09228,1.09228,1.09234,1.09234,1.09234,1.09234,1.09221,1.09221,1.09221,1.09221,1.09221,1.09221,1.09221,1.09221,1.09236,1.09236,1.09236,1.09236,1.09243,1.09243,1.09243,1.09243,1.0923,1.0923,1.0923,1.0923,1.0923,1.0923,1.0923,1.0923,0.0,0.0,0.0,0.0,-6.408613176112077e-05,1.0921305,1.0924409817987673,1.0918200182012325,59.39393939393784,0.36363636363633917
